text,label
Bezbednosni alarm: Neuspešna dvostruka autentifikacija zabeležena je tri puta. Iznos zahvata 24.000 RSD. Potvrdite bezbednosni kod u roku od jednog sata. Bez verifikacije pristup će biti trajno ukinut. Ref 73774545.,1
Sistemska poruka: Novi pristupni kod nije aktiviran u predviđenom roku. Molimo Vas da odgovorite na ovu poruku sa svojim podacima. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut. — Administrativni tim platforme.,1
Dragi kolega. Potvrda: pregled otvorenih zadataka. Sastanak je potvrđen prema našem dogovoru. Planiramo sledeći ponedeljak u 14:30. Vidimo se uskoro. — projekti@agencija.rs,0
"Pozdrav, u prilogu je materijal za obaveštenje o tehničkom održavanju sistema. Detalji su navedeni u priloženom dokumentu. Kontakt: podrska@servis.rs. Ugodan ostatak dana.",0
Obaveštenje — Raspored dolazaka u kancelariju: Rok za Vašu povratnu informaciju je naredni petak. Za više detalja obrati mi se direktno. Ugodan ostatak dana.,0
Poruka administratora sistema. Curenje podataka: Promena lozinke nije potvrđena u zadatom roku. Odmah popunite ovaj formular u roku od 30 minuta. Vaš zahtev za povraćaj biće automatski odbijen. Tim: Sistem za upravljanje rizikom.,1
Sistem otkrio: Pošiljka je zadržana na carinskoj kontroli. Neophodno: preuzmite PDF i verifikujte nalog. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Pošiljalac: Administrativni tim platforme.,1
HITNO: Nalog prikazuje neregularno ponašanje. Pošaljite nam kopiju platne kartice za proveru što je pre moguće. Neodazivanje rezultira automatskim gašenjem naloga. Podrška: delivery-hold-center.org.,1
Obaveštenje: Povraćaj sredstava čeka Vašu potvrdu. Preuzmite PDF i verifikujte nalog. Kod #57506922. Bez potvrde nema isplate sredstava. Pošiljalac: refund-portal-secure.com.,1
"Direktan poziv. Servisna obaveza: Registrovana je neuspešna naplata Vaše kartice. Prijavite se odmah putem bezbednog portala. Bez toga, rok za žalbu ističe u roku od jednog sata.",1
Sistemska poruka: Neuspešna dvostruka autentifikacija zabeležena je tri puta. Molimo Vas da otvorite priloženi dokument i unesite podatke. Neće biti moguće obnavljanje naloga nakon isteka roka. — Platni centar.,1
Obaveštenje — Pregled budžeta za kvartal: Detalji su navedeni u priloženom dokumentu. Za više detalja obrati mi se direktno. Ostajemo u kontaktu.,0
Dragi tim. Tim je završio podsećanje na rok predaje. Dogovorili smo se prošle nedelje — ovo je zvanična potvrda. Rok sledeće aktivnosti: sredu. Ugodan ostatak dana.,0
Poštovani. Platni sistem je zabeležio: Novi pristupni kod nije aktiviran u predviđenom roku. Pošaljite nam kopiju platne kartice za proveru. Referentni broj: 90503016. Neodazivanje aktivira blokadu svih servisa.,1
Drago mi je da te obavestim o mesečni finansijski izveštaj. Konačna verzija dokumenta je dostupna na deljenom disku. Slobodan/na si da pitaš. Vidimo se uskoro.,0
Poštovana koleginice. Molim tvoju pažnju za izmena poslovnih procedura. Biće nam drago da te vidimo na obučavanju. Do čujenja.,0
"Obaveštenje za korisnika. Evidentirali smo sledeće: Detektovana je prijava sa nepoznate lokacije. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena.",1
Sistemska poruka: Sistem nije primio Vašu uplatu. Molimo Vas da pristupite sistemu i odobrite isplatu. Neće biti moguće obnavljanje naloga nakon isteka roka. — Sistem za prevenciju prevara.,1
Poštovani klijente. Servis upozorava: Detektovana je neovlašćena prijava na Vaš nalog. Pozovite naš broj podrške odmah pre 90:00. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
"Podsećanje: Plan nabavke opreme. Molim da pripremiš prezentaciju za petak. Planiran termin je sledeći ponedeljak. Do čujenja, tim@firma.rs.",0
Poštovani. Automatski sistem je detektovao: Registrovana je neuspešna naplata Vaše kartice. Kliknite na dugme ispod i ažurirajte profil odmah. Zahtev ističe za 60 minuta od prijema poruke.,1
Tim izveštaj: Nova bezbednosna politika. Možeš me kontaktirati ako imaš pitanja. Termin: sledeći ponedeljak u 13:00. Vidimo se uskoro.,0
"Podsećanje: Izmena rasporeda dežurstava. Podaci su ažurirani u skladu sa poslednjim izmenama. Planiran termin je petak. Ostajemo u kontaktu, it@organizacija.rs.",0
Dragi tim. Plan za izmena poslovnih procedura je spreman. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Termin: petak. Puno pozdrava.,0
Poruka br. 99150257: Identitet korisnika nije potvrđen. Potvrdite uplatu klikom na dugme u nastavku. Rokovi se ne mogu produžiti. Ignorisanje ove poruke tumači se kao pristanak na brisanje.,1
Poštovana koleginice. Molim tvoju pažnju za odobrenje troškova putovanja. Nalaz je pozitivan — možemo ići u sledeću fazu. Srdačan pozdrav.,0
Upozorenje! Promena e-mail adrese je zahtevana bez Vaše potvrde. Iznos: $9.99. Preuzmite PDF i verifikujte nalog u roku od 45 minuta. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut. — id-check-center-rs.org.,1
Automatsko obaveštenje — KYC verifikacija nije završena. Transakcija 9.750 RSD je na čekanju. Obnovite pristup klikom na sledeći link. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran.,1
Korisnik #74652399: Neuobičajena aktivnost je zabeležena na Vašem profile. Iznos transakcije: $29.99. Obnovite pristup klikom na sledeći link. Sve transakcije će biti obustavljene bez potvrde. [kyc-verification-center.org],1
Dragi tim. Podsetnik za godišnju procenu: Nema promena u rasporedu — samo potvrda dogovora. Molim odgovor kada stigneš. Hvala na saradnji.,0
Dobro jutro. Šaljem kratak pregled — pozivnica za team building. Rok za Vašu povratnu informaciju je naredni petak. Ostajemo u kontaktu. [podrska@servis.rs],0
Kolega. Šaljem kratak pregled — potvrda rezervacije termina. Molim da pripremiš prezentaciju za petak. Pozdrav i dobar rad. [racunovodstvo@preduzece.rs],0
Poštovana koleginice. Ovim putem potvrđujem mesečni finansijski izveštaj. Rok za Vašu povratnu informaciju je naredni petak. Lepo se čuvaj. — ana.jovanovic@kompanija.rs,0
Poštovana koleginice. Evo kratkog sažetka o potvrda rezervacije termina. Detalji su navedeni u priloženom dokumentu. Hvala unapred. Kontakt: tim@firma.rs.,0
"Dragi saradniče, šaljem informaciju u vezi sa izveštaj o zadovoljstvu klijenata. Sastanak je potvrđen prema našem dogovoru. Rok: utorak. Hvala na saradnji.",0
Dobar dan svima. Vezano za naš razgovor o nacrt ugovora za potvrdu: Planiramo kratku diskusiju na kraju radnog dana. Hvala na saradnji.,0
Draga koleginice. Vezano za plan nabavke opreme — Ovo je samo podsetnik — nema hitnih akcija. Dostupan/na sam za sva pitanja. Pozdrav i dobar rad.,0
"Automatsko obaveštenje — Servisni ugovor ističe danas u ponoć. Transakcija 24.000 RSD je na čekanju. Pošaljite nam kopiju platne kartice za proveru. Ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena.",1
"Podsetnik: Plan godišnjeg odmora. Molim te da potvrdiš prijem ove poruke. Dokument dostupan u deljenom folderu. Ugodan ostatak dana, milos.stojanovic@firma.rs.",0
Korisnik #27647659: Promena e-mail adrese je zahtevana bez Vaše potvrde. Iznos transakcije: 2.490 RSD. Otvorite priloženi dokument i unesite podatke. Neodazivanje aktivira blokadu svih servisa. [account-hold-notice.net],1
Poštovani. Primetili smo da Promena e-mail adrese je zahtevana bez Vaše potvrde. Popunite bezbednosni upitnik na priloženom linku. Rok za žalbu ističe u roku od jednog sata. — Služba identifikacije korisnika.,1
Dobar dan svima. Prosleđujem na uvid — obaveštenje o isporuci. Prosleđujem na tvoju nadležnost za dalju obradu. Srdačan Srdačan pozdrav.,0
Dragi saradniče. Vezano za naš razgovor o sažetak sa poslovnog putovanja: U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Srdačan pozdrav.,0
Obaveštenje za korisnika. Evidentirali smo sledeće: Detektovana je neovlašćena prijava na Vaš nalog. Unesite podatke kartice radi potvrde identiteta. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
Poštovani. Plan za obaveštenje o isporuci je spreman. Prosleđujem zapisnik svima koji su bili na sastanku. Termin: utorak. Hvala unapred.,0
"Dobar dan. Podsećam na sažetak sa poslovnog putovanja. Molim te da potvrdiš prijem ove poruke. Termin: 15:30, kraj sedmice. Ostajemo u kontaktu.",0
Pozdrav. Obaveštavam Vas o izmena poslovnih procedura. Nema promena u rasporedu — samo potvrda dogovora. Molim Vas za kraj sedmice. Ugodan ostatak dana.,0
Pozdrav ekipo. Evo kratkog sažetka o plan za onboarding novog zaposlenog. Detalji su navedeni u priloženom dokumentu. Lepo se čuvaj. Kontakt: direktor@firma.rs.,0
"Draga koleginice, imam informaciju o podsetnik za godišnju procenu. Biće nam drago da te vidimo na obučavanju. Pišite mi ako treba dopuna. Pozdrav i dobar rad.",0
Poštovani klijente. Primetili smo da Neuobičajena aktivnost je zabeležena na Vašem profile. Potvrdite uplatu klikom na dugme u nastavku. Svako kašnjenje može dovesti do sudskog postupka. — Sektor za bezbednost korisnika.,1
ALARM — access-restore-portal.com: Primili smo zahtev za brisanje Vašeg naloga. Potvrdite bezbednosni kod u roku od jednog sata odmah. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran.,1
Dragi tim. Šaljem kratak pregled — ažuriranje projekta. Prosleđujem na tvoju nadležnost za dalju obradu. Vidimo se uskoro. [tim@firma.rs],0
Drago mi je da te obavestim o rezultati kvartalne analize. Javi ako ti treba dodatno pojašnjenje. Slobodan/na si da pitaš. Do čujenja.,0
"Poštovani korisniče, detektovali smo: Povraćaj sredstava čeka Vašu potvrdu. Potvrdite bezbednosni kod u roku od jednog sata. Kod 20177955. Bez potvrde nema isplate sredstava. Kontakt: paymentcheck-secure.co.",1
Upozorenje sistema: KYC verifikacija nije završena. Rok za reagovanje: 120 minuta. Prijavite se odmah putem bezbednog portala. Bez verifikacije pristup će biti trajno ukinut.,1
"Podsetnik: Nova bezbednosna politika. Podaci su ažurirani u skladu sa poslednjim izmenama. Dokument dostupan u deljenom folderu. Do čujenja, milos.stojanovic@firma.rs.",0
Obaveštenje — Mesečni finansijski izveštaj: Rok za Vašu povratnu informaciju je naredni petak. Za više detalja obrati mi se direktno. Pozdrav i dobar rad.,0
Pozdrav. Obaveštavam Vas o mesečni finansijski izveštaj. Detalji su navedeni u priloženom dokumentu. Molim Vas za sledeći petak. Lepo se čuvaj.,0
Dobro jutro. Potvrda: izveštaj o zadovoljstvu klijenata. Detalji su navedeni u priloženom dokumentu. Planiramo sledeći petak u 16:00. Lepo se čuvaj. — projekti@agencija.rs,0
Poštovana koleginice. Napomena o nacrt ugovora za potvrdu: Svaki od koraka je dokumentovan u sistemu za praćenje. Odgovori do sledeći ponedeljak. Ugodan ostatak dana.,0
Obaveštenje za korisnika. Evidentirali smo sledeće: Novi pristupni kod nije aktiviran u predviđenom roku. Potvrdite uplatu klikom na dugme u nastavku. Neodazivanje aktivira blokadu svih servisa.,1
Pozdrav. Obaveštavam Vas o nova bezbednosna politika. U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Molim Vas za sredu. Pozdrav i dobar rad.,0
Obaveštenje za korisnika. Vaša elektronska potvrda identiteta je istekla. Vaša akcija je neophodna u roku od 10 minuta. Potvrdite uplatu klikom na dugme u nastavku. Sve transakcije će biti obustavljene bez potvrde. [support-identity-check.co],1
Poruka br. 35249689: Promena e-mail adrese je zahtevana bez Vaše potvrde. Ažurirajte podatke kartice na portalu. Rokovi se ne mogu produžiti. Rok za potvrdu ističe danas u 23:59.,1
"Podsetnik: Interna obuka zaposlenih. Plan aktivnosti je usaglašen sa timom. Dokument dostupan u deljenom folderu. Ugodan ostatak dana, stefan.nikolic@preduzece.rs.",0
"Hitno obaveštenje. Servisna obaveza: Čeka Vas neisplaćena nagrada koju treba preuzeti. Skenite QR kod i verifikujte nalog. Bez toga, neće biti moguće obnavljanje naloga nakon isteka roka.",1
Pozdrav. Molim tvoju pažnju za mesečni finansijski izveštaj. Faktura je izdata kroz redovni računovodstveni proces. Ostajemo u kontaktu.,0
Zdravo. Organizujemo revidirana ponuda usluga za petak u 10:00. Dokument su pregledali svi relevantni sektori. Puno pozdrava.,0
"Poštovana koleginice, u prilogu je materijal za izmena poslovnih procedura. Prosleđujem na tvoju nadležnost za dalju obradu. Kontakt: office@kompanija.rs. Puno pozdrava.",0
"Obaveštenje tima — Podsećanje na rok predaje: Molim da pripremiš prezentaciju za petak. Do čujenja, milos.stojanovic@firma.rs.",0
Informacija — Poziv na timski sastanak. Molim te da potvrdiš prijem ove poruke. Sledeći korak planiran za petak u 12:00. Lep pozdrav.,0
Poruka administratora sistema. Curenje podataka: KYC verifikacija nije završena. Odmah kliknite na sledeći link i potvrdite identitet. Vaš zahtev za povraćaj biće automatski odbijen. Tim: Sistem za prevenciju prevara.,1
"Servisno upozorenje, Vaš nalog (69793507) zahteva pažnju: Vaša pretplata ističe u roku od 24 sata. Pristupite portalu i odobrite zahtev. Neodazivanje aktivira blokadu svih servisa.",1
Dragi kolega. Prosleđujem na uvid — podsećanje na rok predaje. Sve izmene su evidentirane u internom sistemu. Srdačan Ostajemo u kontaktu.,0
Obaveštenje za korisnika. Vaš nalog je uključen u masovnu bezbednosnu proveru. Transakcija od €99 je zadržana. Kliknite na dugme ispod i ažurirajte profil. Ignorisanje ove poruke tumači se kao pristanak na brisanje.,1
Obaveštenje — Pregled otvorenih zadataka: Prosleđujem zapisnik svima koji su bili na sastanku. Za više detalja obrati mi se direktno. Ugodan ostatak dana.,0
Dobar dan svima. Organizujemo izveštaj o napretku tima za petak u 14:30. Detalji su navedeni u priloženom dokumentu. Ostajemo u kontaktu.,0
"Ažuriranje — Plan za onboarding novog zaposlenog. Dokument su pregledali svi relevantni sektori. Termin za sledeće korake: sredu. Pozdrav i dobar rad, tim@firma.rs.",0
Poštovani. Plan za izmena poslovnih procedura je spreman. Predlažem da razgovorimo o tome na sledećem sastanku. Termin: sledeći petak. Puno pozdrava.,0
"Poruka br. 44125458: Neuspešna dvostruka autentifikacija zabeležena je tri puta. Popunite ovaj formular u roku od 30 minuta. Rokovi se ne mogu produžiti. Ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena.",1
"Obaveštavamo Vas, Vaš nalog (19912385) zahteva pažnju: Neuspešna dvostruka autentifikacija zabeležena je tri puta. Potvrdite bezbednosni kod u roku od jednog sata. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran.",1
Korisnik #37758353: Isplata na Vaš račun je vraćena pošiljaocu. Iznos transakcije: 59.900 RSD. Obnovite pristup klikom na sledeći link. Sve transakcije će biti obustavljene bez potvrde. [support-identity-check.co],1
Upozorenje! Vaša elektronska potvrda identiteta je istekla. Iznos: 24.000 RSD. Skenite QR kod i verifikujte nalog u roku od 25 minuta. Neobraćanje uzrokuje trajni gubitak naloga. — safelogin-rs-center.info.,1
Poruka administratora sistema. Nalog ID 3970895: Otkriven je malver na uređaju sa kojeg se prijavljujete. Otvorite priloženi dokument i unesite podatke. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD.,1
Dobar dan. Potvrda: plan godišnjeg odmora. Kolege iz drugog odeljenja su uključene u ovaj proces. Planiramo četvrtak u 09:00. Puno pozdrava. — office@kompanija.rs,0
Dragi korisniče. Automatski sistem je detektovao: Promena lozinke nije potvrđena u zadatom roku. Posetite naš portal i resetujte lozinku odmah. Rok za žalbu ističe u roku od jednog sata.,1
Draga koleginice. Vezano za informacija o novim pravilnicima — Molim te da potvrdiš prijem ove poruke. Dostupan/na sam za sva pitanja. Hvala na saradnji.,0
Poštovani. Organizujemo obaveštenje o isporuci za utorak u 10:30. Termin možemo pomeriti ako ti ne odgovara. Lep pozdrav.,0
Sistemska poruka: Isplata na Vaš račun je vraćena pošiljaocu. Molimo Vas da popunite bezbednosni upitnik na priloženom linku. Ignorisanje ove poruke tumači se kao pristanak na brisanje. — Platni centar.,1
Pozdrav. Obaveštavam Vas o plan za onboarding novog zaposlenog. Možeš me kontaktirati ako imaš pitanja. Molim Vas za kraj sedmice. Do čujenja.,0
Drago mi je da te obavestim o plan godišnjeg odmora. Dokument su pregledali svi relevantni sektori. Slobodan/na si da pitaš. Hvala unapred.,0
Dobro jutro. Molim te da pregledate plan nabavke opreme. Predlažem da razgovorimo o tome na sledećem sastanku. Rok: kraj sedmice u 11:30. Do čujenja.,0
"Direktan poziv. Servisna obaveza: Vaša lozinka je kompromitovana u nedavnom curenju podataka. Pratite instrukcije u priloženom PDF dokumentu. Bez toga, rok za potvrdu ističe danas u 23:59.",1
